Date added,CustomLabel,ASIN,Product:EAN,PicURL
29/08/2020,ITEM00329,B082QY4KJH,8000144007028,https://images-na.ssl-images-amazon.com/images/I/71AqaYQwASL._SL1500_.jpg
29/08/2020,ITEM00330,1784383252,9781784383251,https://images-na.ssl-images-amazon.com/images/I/81xYu7ej9HL.jpg
29/08/2020,ITEM00331,1787473619,9781787473614,https://images-na.ssl-images-amazon.com/images/I/71Vp60prxkL.jpg
29/08/2020,ITEM00332,0008241724,,https://images-na.ssl-images-amazon.com/images/I/71ITMaAZ78L.jpg|https://images-na.ssl-images-amazon.com/images/I/51Vsfg6qYUL.jpg
29/08/2020,ITEM00333,1789290686,9781789290684,https://images-na.ssl-images-amazon.com/images/I/71xVa6N6J2L.jpg
29/08/2020,ITEM00334,B002P85E92,5038803007518,https://images-na.ssl-images-amazon.com/images/I/81lO%2BYow5eL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81yJFtSNlTL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81EKvO5GcYL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/716PN4qNi%2BL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71w5pzN15aL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81gwHOcyXAL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/61h1Nek92RL._AC_SL1380_.jpg|https://images-na.ssl-images-amazon.com/images/I/91KpsTKcTWL._AC_SL1500_.jpg
29/08/2020,ITEM00335,B01B10SJIW,5600849481562,https://images-na.ssl-images-amazon.com/images/I/71dpSXkQE8L._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71kvx5tamtL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71uypRcFj7L._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71fDhguTVNL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81PIVcGtXjL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/61CBgaAZcgL._AC_.jpg|https://images-na.ssl-images-amazon.com/images/I/415P7x-Lp0L._AC_.jpg
29/08/2020,ITEM00336,B01GPSA2A8,4005556121977,https://images-na.ssl-images-amazon.com/images/I/912s%2BV%2BCPVL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81AAjwr-bWL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/91mkLxpsZvL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/91v1KvGeW-L._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/819VcGKmFTL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81y6C3fe9GL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81NL1%2BBiaCL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/91RaJQVUlRL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71Usez5lVCL._AC_SL1500_.jpg
29/08/2020,ITEM00337,0857833057,,https://images-na.ssl-images-amazon.com/images/I/71HChUV6zqL.jpg|https://images-na.ssl-images-amazon.com/images/I/51zX8+l9rBL.jpg|https://images-na.ssl-images-amazon.com/images/I/81LutS4OGqL.jpg|https://images-na.ssl-images-amazon.com/images/I/91UB0oKwS6L.jpg|https://images-na.ssl-images-amazon.com/images/I/81IUizi0ODL.jpg|https://images-na.ssl-images-amazon.com/images/I/81gexYQulCL.jpg|https://images-na.ssl-images-amazon.com/images/I/91rOo7ZSNHL.jpg|https://images-na.ssl-images-amazon.com/images/I/81eyPd8xb8L.jpg
29/08/2020,ITEM00338,0241364914,9780241364918,https://images-na.ssl-images-amazon.com/images/I/91S4MWBM7TL.jpg|https://images-na.ssl-images-amazon.com/images/I/81QwQ9GmX7L.jpg|https://images-na.ssl-images-amazon.com/images/I/511qX6llT9L.jpg|https://images-na.ssl-images-amazon.com/images/I/91ZJIQjBVWL.jpg|https://images-na.ssl-images-amazon.com/images/I/91a7yiqWUHL.jpg|https://images-na.ssl-images-amazon.com/images/I/91NQVD89boL.jpg|https://images-na.ssl-images-amazon.com/images/I/716DHk5SPLL.jpg
29/08/2020,ITEM00339,B000EWC0NY,8710126010396,https://images-na.ssl-images-amazon.com/images/I/61csd3nsoML._AC_SL1299_.jpg|https://images-na.ssl-images-amazon.com/images/I/61EUbk7cTrL._AC_SL1299_.jpg|https://images-na.ssl-images-amazon.com/images/I/91FFLqjS7pL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/91reLxUOa%2BL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/612ZQctpAIL._AC_SL1299_.jpg|https://images-na.ssl-images-amazon.com/images/I/615oZ4MLYAL._AC_SL1299_.jpg|https://images-na.ssl-images-amazon.com/images/I/51Qhq0gPTOL._AC_SL1050_.jpg
29/08/2020,ITEM00340,B072R6CLRC,5028420851199,https://images-na.ssl-images-amazon.com/images/I/611EmplwtNL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71HbUsnEVuL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81XUj%2BrENFL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71sNlGu9PmL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/61UJLGDjBfL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71MXcRAnHSL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81Vs72YXIpL._AC_SL1500_.jpg
29/08/2020,ITEM00341,B01B14WW2C,765023092837,https://images-na.ssl-images-amazon.com/images/I/81YWLGsm5DL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71aXrIB70fL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81EIMHxDFKL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71Bv-2J4OTL._AC_SL1000_.jpg|https://images-na.ssl-images-amazon.com/images/I/71UwUcN%2BcEL._AC_SL1000_.jpg
29/08/2020,ITEM00342,1844199169,9781844199167,https://images-na.ssl-images-amazon.com/images/I/61pqOYBP0tL.jpg|https://images-na.ssl-images-amazon.com/images/I/818VENo4bnL.jpg|https://images-na.ssl-images-amazon.com/images/I/719KbSi7pxL.jpg|https://images-na.ssl-images-amazon.com/images/I/71gTc8Zm6nL.jpg|https://images-na.ssl-images-amazon.com/images/I/71FBzDxamcL.jpg
29/08/2020,ITEM00343,0007437137,,https://images-na.ssl-images-amazon.com/images/I/51BPrhOoOgL.jpg|https://images-na.ssl-images-amazon.com/images/I/41eXbpos8VL.jpg
29/08/2020,ITEM00344,088088990X,9780880889902,https://images-na.ssl-images-amazon.com/images/I/A1LJlkciu9L.jpg|https://images-na.ssl-images-amazon.com/images/I/A1OT3HBVu5L.jpg
29/08/2020,ITEM00345,1784049794,9781784049799,https://images-na.ssl-images-amazon.com/images/I/91yFW7vjvJL.jpg|https://images-na.ssl-images-amazon.com/images/I/918KWBA8w+L.jpg
29/08/2020,ITEM00346,1789462525,9781789462524,https://images-na.ssl-images-amazon.com/images/I/81FWIMYLw5L.jpg
29/08/2020,ITEM00347,B0048L8MDO,3760018741407,https://images-na.ssl-images-amazon.com/images/I/61as%2BoWwB7L._AC_SL1115_.jpg|https://images-na.ssl-images-amazon.com/images/I/71arJxOjtYL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71tzpisFDFL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81IOwyNETbL._AC_SL1500_.jpg
29/08/2020,ITEM00348,0857836765,9780857836762,https://images-na.ssl-images-amazon.com/images/I/61WgPHmJ4PL.jpg|https://images-na.ssl-images-amazon.com/images/I/51WCP-oT9hL.jpg|https://images-na.ssl-images-amazon.com/images/I/71yvBiCzxuL.jpg|https://images-na.ssl-images-amazon.com/images/I/71Zi1exZ57L.jpg|https://images-na.ssl-images-amazon.com/images/I/818qs9ESqjL.jpg|https://images-na.ssl-images-amazon.com/images/I/61LFOReDj0L.jpg|https://images-na.ssl-images-amazon.com/images/I/71uXkmQ3ryL.jpg|https://images-na.ssl-images-amazon.com/images/I/819AR6akLpL.jpg
29/08/2020,ITEM00349,1409186733,9781409186731,https://images-na.ssl-images-amazon.com/images/I/61vKsnAODqL.jpg
29/08/2020,ITEM00350,B00QY99GK6,8000257499987,https://images-na.ssl-images-amazon.com/images/I/814xFAMKoPL._AC_SL1500_.jpg
29/08/2020,ITEM00351,1409150526,9781409150527,https://images-na.ssl-images-amazon.com/images/I/71d0E4GJWkL.jpg
29/08/2020,ITEM00352,1409150550,9781409150558,https://images-na.ssl-images-amazon.com/images/I/61osBTsHdfL.jpg
29/08/2020,ITEM00353,0008270945,9780008270940,https://images-na.ssl-images-amazon.com/images/I/81aXP7srywL.jpg
29/08/2020,ITEM00354,B079T7P673,5036394652247,https://images-na.ssl-images-amazon.com/images/I/71oS67pwY2L._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81e1Sx8IyQL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81JRV6YZ2QL._AC_SL1500_.jpg
29/08/2020,ITEM00355,B07BSLQ5Y7,5900511173123,https://images-na.ssl-images-amazon.com/images/I/51VfnYm5mYL._AC_.jpg
29/08/2020,ITEM00356,B08CRS3H38,5036905041935,https://images-na.ssl-images-amazon.com/images/I/91y5tiAc4HL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/91jauBCDEsL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/91OdV6m9WeL._AC_SL1500_.jpg
29/08/2020,ITEM00357,B01M0PV67H,5051165182402,https://images-na.ssl-images-amazon.com/images/I/41dk4zXtGmL._AC_.jpg|https://images-na.ssl-images-amazon.com/images/I/61fv4TXIOrL._AC_SL1489_.jpg
29/08/2020,ITEM00358,0241360005,,https://images-na.ssl-images-amazon.com/images/I/919YQYjb4xL.jpg|https://images-na.ssl-images-amazon.com/images/I/91X9l9p0n0L.jpg|https://images-na.ssl-images-amazon.com/images/I/918dG2Vf44L.jpg|https://images-na.ssl-images-amazon.com/images/I/91OYCBfmlbL.jpg|https://images-na.ssl-images-amazon.com/images/I/91Zy5cvdOIL.jpg|https://images-na.ssl-images-amazon.com/images/I/91qltWdhmuL.jpg|https://images-na.ssl-images-amazon.com/images/I/91qUso-uv2L.jpg|https://images-na.ssl-images-amazon.com/images/I/71p5+trKSBL.jpg
29/08/2020,ITEM00359,B0032DAL6U,4047443117311,https://images-na.ssl-images-amazon.com/images/I/61owmtARQzL._AC_SL1100_.jpg|https://images-na.ssl-images-amazon.com/images/I/51%2Bi35bdIsL._AC_SL1100_.jpg|https://images-na.ssl-images-amazon.com/images/I/51W1TS%2BqmKL._AC_SL1100_.jpg|https://images-na.ssl-images-amazon.com/images/I/51O2CmN73mL._AC_SL1100_.jpg
29/08/2020,ITEM00360,B001PTK7PS,4016739435156,https://images-na.ssl-images-amazon.com/images/I/61FIBn1ZnfL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71GlUiZz%2BoL._AC_SL1500_.jpg
29/08/2020,ITEM00361,0099580489,9780099580485,https://images-na.ssl-images-amazon.com/images/I/91V12o-n2wL.jpg|https://images-na.ssl-images-amazon.com/images/I/81lPkqoVo-L.jpg
29/08/2020,ITEM00362,060063132X,978060063132,https://images-na.ssl-images-amazon.com/images/I/71DbOhr4nhL.jpg|https://images-na.ssl-images-amazon.com/images/I/51kw6RF6+OL.jpg|https://images-na.ssl-images-amazon.com/images/I/71YRTOHDd9L.jpg|https://images-na.ssl-images-amazon.com/images/I/61IalAoDpUL.jpg|https://images-na.ssl-images-amazon.com/images/I/61ClA8yBvdL.jpg|https://images-na.ssl-images-amazon.com/images/I/61u6-4GX8xL.jpg|https://images-na.ssl-images-amazon.com/images/I/71FJjAz46+L.jpg|https://images-na.ssl-images-amazon.com/images/I/61XZov-HxhL.jpg
29/08/2020,ITEM00363,0007925352,,https://images-na.ssl-images-amazon.com/images/I/41M1zRJ1Y1L.jpg
29/08/2020,ITEM00364,1906761892,9781906761899,https://images-na.ssl-images-amazon.com/images/I/91tfDC0P+XL.jpg
29/08/2020,ITEM00365,1411434897,1411434897,https://images-na.ssl-images-amazon.com/images/I/514uWM9BU9L.jpg|https://images-na.ssl-images-amazon.com/images/I/61uuAsQ+PxL.jpg|https://images-na.ssl-images-amazon.com/images/I/31Y1yjAdd6L.jpg
29/08/2020,ITEM00366,1786898829,9781786898821,https://images-na.ssl-images-amazon.com/images/I/81SXBvSdqbL.jpg
29/08/2020,ITEM00367,1409183157,9781409183150,https://images-na.ssl-images-amazon.com/images/I/71E7K2cZf1L.jpg
29/08/2020,ITEM00368,1409306178,,https://images-na.ssl-images-amazon.com/images/I/81Uy5XyQQeL.jpg|https://images-na.ssl-images-amazon.com/images/I/71CYHoHIj-L.jpg|https://images-na.ssl-images-amazon.com/images/I/61Y0mc9pLKL.jpg|https://images-na.ssl-images-amazon.com/images/I/61AQguBW3YL.jpg|https://images-na.ssl-images-amazon.com/images/I/61WCurbBhrL.jpg|https://images-na.ssl-images-amazon.com/images/I/61nWbLYRquL.jpg|https://images-na.ssl-images-amazon.com/images/I/61UOaQcK+nL.jpg|https://images-na.ssl-images-amazon.com/images/I/61qfMXDb3KL.jpg|https://images-na.ssl-images-amazon.com/images/I/71QUQ7g8TdL.jpg|https://images-na.ssl-images-amazon.com/images/I/71366FZ-HuL.jpg
29/08/2020,ITEM00369,B00NQ7V184,053163350680,https://images-na.ssl-images-amazon.com/images/I/51Q41sjaAjL._AC_SL1000_.jpg|https://images-na.ssl-images-amazon.com/images/I/61B3BnlJ9EL._AC_SL1000_.jpg|https://images-na.ssl-images-amazon.com/images/I/51KvR6jCpVL._AC_SL1000_.jpg|https://images-na.ssl-images-amazon.com/images/I/51tHiXASxzL._AC_SL1000_.jpg|https://images-na.ssl-images-amazon.com/images/I/51CXdsMFpAL._AC_SL1000_.jpg|https://images-na.ssl-images-amazon.com/images/I/617N0guyKRL._AC_SL1000_.jpg
29/08/2020,ITEM00370,B005R1ZIXG,8714982046896,https://images-na.ssl-images-amazon.com/images/I/51UUK8N8zrL._AC_SL1000_.jpg
29/08/2020,ITEM00371,1784385603,9781784385606,https://images-na.ssl-images-amazon.com/images/I/41i0To+fvPL.jpg
29/08/2020,ITEM00372,B000EWC11U,8710126107157,https://images-na.ssl-images-amazon.com/images/I/71SMA1y9KNL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71HpfqoLC7L._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71mMXgJ3HbL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71bsvwylGPL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71ZVc0JOSnL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71oxspC4keL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71Gqhem1b5L._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/617vKZwry3L._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/61ezULFLuuL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/31FOd4i-H4L._AC_.jpg
29/08/2020,ITEM00373,B002X6DTHK,0798256025518,https://images-na.ssl-images-amazon.com/images/I/610lRpJufjL._AC_SL1000_.jpg
29/08/2020,ITEM00374,B017WDJKOY,8713219307335,https://images-na.ssl-images-amazon.com/images/I/41pBjnvZA8L._AC_.jpg
29/08/2020,ITEM00375,1849493804,,https://images-na.ssl-images-amazon.com/images/I/51LZVWvjRXL.jpg|https://images-na.ssl-images-amazon.com/images/I/51cC8yLQuOL.jpg
29/08/2020,ITEM00376,B01N388NT6,5011863102317,https://images-na.ssl-images-amazon.com/images/I/813gT3nWJ%2BL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81o3s9WLCIL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81Z0wN3NaRL._AC_SL1500_.jpg
29/08/2020,ITEM00377,0007477155,9780007477159,https://images-na.ssl-images-amazon.com/images/I/91eALN4b61L.jpg|https://images-na.ssl-images-amazon.com/images/I/916NHSlWVgL.jpg|https://images-na.ssl-images-amazon.com/images/I/916aAKye8FL.jpg|https://images-na.ssl-images-amazon.com/images/I/A185hZ0Yl5L.jpg|https://images-na.ssl-images-amazon.com/images/I/918A8Cb-pAL.jpg|https://images-na.ssl-images-amazon.com/images/I/91rTta7fk3L.jpg|https://images-na.ssl-images-amazon.com/images/I/A1RqR4H+zHL.jpg|https://images-na.ssl-images-amazon.com/images/I/A1XCsGhKv9L.jpg
29/08/2020,ITEM00378,1784975192,9781784975197,https://images-na.ssl-images-amazon.com/images/I/61iwi7vrJYL.jpg
29/08/2020,ITEM00379,1912785129,9781912785124,https://images-na.ssl-images-amazon.com/images/I/81k0q3GAG1L.jpg|https://images-na.ssl-images-amazon.com/images/I/915N2yMlJwL.jpg|https://images-na.ssl-images-amazon.com/images/I/91MXZy1q2QL.jpg|https://images-na.ssl-images-amazon.com/images/I/91FBm+GwDgL.jpg|https://images-na.ssl-images-amazon.com/images/I/910xdsDajPL.jpg|https://images-na.ssl-images-amazon.com/images/I/91Ingv5wyWL.jpg|https://images-na.ssl-images-amazon.com/images/I/81OjQm3ichL.jpg
29/08/2020,ITEM00380,1784726303,9781784726300,https://images-na.ssl-images-amazon.com/images/I/714HfLuW1-L.jpg
29/08/2020,ITEM00381,0008342946,9780008342944,https://images-na.ssl-images-amazon.com/images/I/61u8PWmzsmL.jpg
29/08/2020,ITEM00382,0141345837,9780141345833,https://images-na.ssl-images-amazon.com/images/I/91NMJ+Q1F0L.jpg|https://images-na.ssl-images-amazon.com/images/I/51XvVXOZp9L.jpg
29/08/2020,ITEM00383,178312539X,9781783125395,https://images-na.ssl-images-amazon.com/images/I/81wUWG5GEdL.jpg|https://images-na.ssl-images-amazon.com/images/I/71pxnhn5eLL.jpg|https://images-na.ssl-images-amazon.com/images/I/71GVfOUp9ZL.jpg|https://images-na.ssl-images-amazon.com/images/I/71ROSVGBv4L.jpg
29/08/2020,ITEM00384,1782496726,9781782496724,https://images-na.ssl-images-amazon.com/images/I/61Yg8WdIDeL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ucUmy8UoL.jpg|https://images-na.ssl-images-amazon.com/images/I/81lvLrmPHdL.jpg|https://images-na.ssl-images-amazon.com/images/I/81Q1Lz8VNGL.jpg
29/08/2020,ITEM00385,B0080XBRMO,5060233373130,https://images-na.ssl-images-amazon.com/images/I/416RGPWePQL._AC_SL1200_.jpg|https://images-na.ssl-images-amazon.com/images/I/41Oo%2BK6vGBL._AC_.jpg|https://images-na.ssl-images-amazon.com/images/I/61EtJtkPo7L._AC_SL1200_.jpg|https://images-na.ssl-images-amazon.com/images/I/61HxE359t7L._AC_SL1200_.jpg|https://images-na.ssl-images-amazon.com/images/I/61hxCDKoqvL._AC_SL1200_.jpg|https://images-na.ssl-images-amazon.com/images/I/61bgnlkgt8L._AC_SL1200_.jpg|https://images-na.ssl-images-amazon.com/images/I/613MheJu0KL._AC_SL1200_.jpg|https://images-na.ssl-images-amazon.com/images/I/51GxZCJU3oL._AC_SL1200_.jpg|https://images-na.ssl-images-amazon.com/images/I/61DoarMXgLL._AC_SL1200_.jpg|https://images-na.ssl-images-amazon.com/images/I/41N5PW5Gi5L._AC_SL1200_.jpg|https://images-na.ssl-images-amazon.com/images/I/619yoWIngSL._AC_SL1200_.jpg|https://images-na.ssl-images-amazon.com/images/I/619nPzzPrnL._AC_SL1200_.jpg
29/08/2020,ITEM00386,B07253YBK9,753759182243,https://images-na.ssl-images-amazon.com/images/I/61lNMhjh0rL._AC_SL1500_.jpg
29/08/2020,ITEM00387,1789081637,9781789081633,https://images-na.ssl-images-amazon.com/images/I/71VWsDoftqL.jpg|https://images-na.ssl-images-amazon.com/images/I/8154KEK3IpL.jpg|https://images-na.ssl-images-amazon.com/images/I/71NmNq7Wb+L.jpg|https://images-na.ssl-images-amazon.com/images/I/81ech3ErDUL.jpg|https://images-na.ssl-images-amazon.com/images/I/716j6AA669L.jpg|https://images-na.ssl-images-amazon.com/images/I/811gHGBEevL.jpg|https://images-na.ssl-images-amazon.com/images/I/71f9Rr5FLhL.jpg|https://images-na.ssl-images-amazon.com/images/I/81fs2qVOyzL.jpg|https://images-na.ssl-images-amazon.com/images/I/81Txwj64LfL.jpg|https://images-na.ssl-images-amazon.com/images/I/71NmNq7Wb+L.jpg
29/08/2020,ITEM00388,B003CSNV2Q,4053893683924,https://images-na.ssl-images-amazon.com/images/I/61BxTiYAAYL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/61KWIyejjWL._AC_SL1316_.jpg|https://images-na.ssl-images-amazon.com/images/I/61DGU3-Af7L._AC_SL1000_.jpg|https://images-na.ssl-images-amazon.com/images/I/71oNIfdmveL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/61IOE0NQraL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/41YgEFca9TL._AC_.jpg
29/08/2020,ITEM00389,1529311306,9781529311303,https://images-na.ssl-images-amazon.com/images/I/61wm3h+FmFL.jpg
29/08/2020,ITEM00390,0749082372,9780749082376,https://images-na.ssl-images-amazon.com/images/I/81yZj1toK4L.jpg|https://images-na.ssl-images-amazon.com/images/I/41Sn28hnmFL.jpg
29/08/2020,ITEM00391,0600636658,9780600636656,https://images-na.ssl-images-amazon.com/images/I/61RAMMCJRbL.jpg
29/08/2020,ITEM00392,B00L2BSI64,0695641115604,https://images-na.ssl-images-amazon.com/images/I/71FA-GH35pL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81jyueNs-PL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81Lcv9MES5L._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/A1LYIPgBCsL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/91bogxewv0L._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81CDe2-F2GL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/7197bNMk1dL._AC_SL1000_.jpg|https://images-na.ssl-images-amazon.com/images/I/61EokVF7z2L._AC_SL1000_.jpg|https://images-na.ssl-images-amazon.com/images/I/71m8Yx1BciL._AC_SL1000_.jpg
29/08/2020,ITEM00393,B00JGXB4Z2,5028250493088,https://images-na.ssl-images-amazon.com/images/I/716aPS2uP4L._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81VrP1SMvPL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/813QKF9Vu3L._AC_SL1500_.jpg
29/08/2020,ITEM00394,1839400099,9781839400094,https://images-na.ssl-images-amazon.com/images/I/61j7LxEczAL.jpg
29/08/2020,ITEM00395,1782439994,9781782439998,https://images-na.ssl-images-amazon.com/images/I/61bN3P18EgL.jpg
29/08/2020,ITEM00396,0061834890,9780061834899,https://images-na.ssl-images-amazon.com/images/I/71FdPHnMN5L.jpg|https://images-na.ssl-images-amazon.com/images/I/71Y21yM8uWL.jpg|https://images-na.ssl-images-amazon.com/images/I/31lORuX+JdL.jpg
29/08/2020,ITEM00397,1471192644,9781471192647,https://images-na.ssl-images-amazon.com/images/I/81K7ON7wrML.jpg
29/08/2020,ITEM00398,0141046422,,https://images-na.ssl-images-amazon.com/images/I/81zUP2HdyJL.jpg|https://images-na.ssl-images-amazon.com/images/I/41paC8CNOPL.jpg
29/08/2020,ITEM00399,0857831089,,https://images-na.ssl-images-amazon.com/images/I/71TBfUqf-9L.jpg|https://images-na.ssl-images-amazon.com/images/I/416X2MBfQIL.jpg|https://images-na.ssl-images-amazon.com/images/I/41sMVcAioJL.jpg|https://images-na.ssl-images-amazon.com/images/I/41b6OdfcDGL.jpg|https://images-na.ssl-images-amazon.com/images/I/41R1np6r+rL.jpg|https://images-na.ssl-images-amazon.com/images/I/51CejztzblL.jpg|https://images-na.ssl-images-amazon.com/images/I/41UQqlEzbzL.jpg
29/08/2020,ITEM00400,1789290309,,https://images-na.ssl-images-amazon.com/images/I/81rx9mSuaaL.jpg|https://images-na.ssl-images-amazon.com/images/I/81Cb3-ECyjL.jpg|https://images-na.ssl-images-amazon.com/images/I/81MFAOXp-lL.jpg
29/08/2020,ITEM00401,1782496432,9781782496434,https://images-na.ssl-images-amazon.com/images/I/81jf19zaAdL.jpg|https://images-na.ssl-images-amazon.com/images/I/51dwG1pluBL.jpg|https://images-na.ssl-images-amazon.com/images/I/81YRy3HLMwL.jpg|https://images-na.ssl-images-amazon.com/images/I/81ljodyx0hL.jpg
29/08/2020,ITEM00402,1409185052,9781409185055,https://images-na.ssl-images-amazon.com/images/I/71ZqMeHMeRL.jpg
29/08/2020,ITEM00403,B01LCHCRQO,,https://images-na.ssl-images-amazon.com/images/I/61uDJGoqoEL._AC_SL1000_.jpg|https://images-na.ssl-images-amazon.com/images/I/61GYHXugTfL._AC_SL1000_.jpg|https://images-na.ssl-images-amazon.com/images/I/516zS-RAneL._AC_.jpg|https://images-na.ssl-images-amazon.com/images/I/81o3Ylug9xL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/814vLb%2BnAeL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/715amrLxQwL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81v4JfkA0rL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/811Y5yW-%2B2L._AC_SL1500_.jpg
29/08/2020,ITEM00404,1788703367,9781788703369,https://images-na.ssl-images-amazon.com/images/I/91Xg3NECWmL.jpg
29/08/2020,ITEM00405,0794445144,,https://images-na.ssl-images-amazon.com/images/I/71AYDEFtbQL.jpg|https://images-na.ssl-images-amazon.com/images/I/81KHOtqcTvL.jpg|https://images-na.ssl-images-amazon.com/images/I/719pOn4n83L.jpg|https://images-na.ssl-images-amazon.com/images/I/81a5HVav6iL.jpg|https://images-na.ssl-images-amazon.com/images/I/81DAls1YmiL.jpg|https://images-na.ssl-images-amazon.com/images/I/81vW9oTM9OL.jpg
29/08/2020,ITEM00406,B01K1DQ2D4,5051165182433,https://images-na.ssl-images-amazon.com/images/I/71GZjo0I1mL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71GFYOkzUNL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81E6u%2BX12xL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/711OxgXjObL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/71zcZZ%2BqN5L._AC_SL1500_.jpg
29/08/2020,ITEM00407,B01AY1E0VY,5011863102010,https://images-na.ssl-images-amazon.com/images/I/81XWTksiW7L._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/81KsxMtOgqL._AC_SL1500_.jpg|https://images-na.ssl-images-amazon.com/images/I/51aydhWPgzL._AC_.jpg
29/08/2020,ITEM00408,1472268350,9781472268358,https://images-na.ssl-images-amazon.com/images/I/41T7GX-WEuL.jpg
29/08/2020,ITEM00409,0008366969,9780008366964,https://images-na.ssl-images-amazon.com/images/I/81-t3IX7hnL.jpg
29/08/2020,ITEM00410,1529105390,9781529105391,https://images-na.ssl-images-amazon.com/images/I/81dw35tj-GL.jpg|https://images-na.ssl-images-amazon.com/images/I/81SnrK8jP8L.jpg
